Date,Loc,TempLow,TempHigh,Evaporation,Sun,WindDir,WindSpeed,DayWindDir,NightWindDir,WindSpeed9am,WindSpeed3pm,DayHumidity,NightHumidity,Pressure9am,Pressure3pm,DayCloud,NightCloud,Temp9am,Temp3pm,Label,RISK_MM
,Launceston,,37.28,5.389920928,8.094581609,NW,38,NNE,NW,,51,62.25231718,,,1012.848,4.133812722,3.705932297,28.28,,0,1.3
2016/10/7,NorahHead,5,23.36,,8.094581609,SSE,40,W,S,-13,11,59.5432845,,1026.432,1018.392,4.133812722,3.705932297,,16.92,0,0.5
2015/10/27,Moree,0.2,27.68,,,E,20,E,,2,15,37.35632394,92.88052078,1029.792,,0.8,0.1,17.23,,0,
2010/12/24,MountGambier,6.35,21.32,,8.02,N,40,NNW,W,49,9,70.25120166,116.9762085,1018.816,,4.8,2.3,14.63,13.84,1,2.2
2010/11/25,Canberra,14.75,36.56,5.389920928,8.094581609,ENE,75,S,WNW,-9,12,,113.9663646,1030.576,1020.064,7.2,,25.42,32.04,0,4
2014/10/24,Perth,0.8,24.56,,,SE,,ESE,ESE,24,5,41.13965326,,,1020.592,5.6,,13.98,18.88,0,0.8
2009/3/6,,24.35,38,14.8,11.06,NE,62,N,ENE,,55,55.41811229,66.62288117,1015.12,1008.8,2.4,5.6,35.43,,0,
2010/4/11,Witchcliffe,14.3,28.88,5.389920928,8.094581609,,88,SW,SW,,51,73.13116785,82.25654687,1010.976,1008.712,4.133812722,3.705932297,24.51,20.7,1,3.1
2009/1/14,Sydney,6.8,24.2,,9.38,WSW,69,,WSW,,-1,38.65176275,100.3494787,1024.864,1018.656,4.133812722,3.705932297,14.89,18.18,0,
,Penrith,18.05,,5.389920928,8.094581609,N,27,ESE,W,,38,51.4774601,99.63519306,1020.198382,,4.133812722,3.705932297,,39.6,0,2.4
2011/10/21,,3.2,31.52,5.389920928,8.094581609,,27,,NNW,12,22,53.61774645,122.8905114,1025.76,1015.488,1.6,3.705932297,,,0,
2013/7/17,MelbourneAirport,3.95,15.32,,,N,83,N,S,51,9,101.1411967,59.65558971,1009.648,,6.4,,13.85,6.56,1,
,Dartmoor,8.6,26.84,4.8,6.26,,78,W,W,33,,,,1015.232,1010.384,4.133812722,,,19.44,1,9.6
2009/11/13,,14.3,,5.389920928,8.094581609,,58,WSW,NNE,-9,36,55.58612891,97.61073329,,1006.864,4.133812722,3.705932297,27.76,34.56,0,3.8
2015/11/18,Tuggeranong,5.75,,,8.094581609,,73,W,,22,31,63.72276189,,1018.48,1012.144,4.133812722,3.705932297,20.48,19.72,0,18
2016/2/9,Cairns,30.05,40.88,,,SE,54,,ESE,-7,16,64.17922367,84.38257104,1018.144,1011.704,3.2,3.705932297,39.07,36.66,0,2.1
2011/1/4,AliceSprings,20.9,50.24,,10.82,ESE,42,E,NNW,15,,,62.42381839,1019.04,1010.384,2.4,2.3,39.85,47.44,0,
2011/2/4,NorahHead,,34.64,5.389920928,8.094581609,WSW,,NNE,W,,-2,60.35972272,66.46215278,1014.448,1010.12,4.133812722,3.705932297,30.23,23.5,0,2.2
2009/5/30,,31.55,49.52,,8.094581609,,,,,,26,40.93115681,109.7717248,,1005.368,0.8,1.2,40.63,47.58,0,
2011/9/6,,12.8,35,,11.78,SW,,,,,34,,87.38209536,1013.216,1008.448,,0.1,24.25,30.22,0,2.3
,Ballarat,,35.6,5.389920928,,ESE,49,ESE,N,65,-1,29.14291561,108.1637313,1015.568,,2.4,,19.96,,0,3.7
2010/10/24,,15.35,,,8.094581609,ENE,,,NNE,-8,,60.87754919,96.00281288,1020.198382,1013.610038,4.133812722,3.705932297,,25.32,0,1.2
,Nuriootpa,13.85,38.72,10,10.9,SSW,90,,SSW,16,1,,,1017.136,1011.616,,1.2,,34.42,0,4
2017/5/18,Woomera,19.4,26.96,8,2.66,N,,,NNW,18,-1,102.9043274,50.52103942,1020.048,1014.96,6.4,7.8,,19.3,0,
2013/7/17,,18.5,39.92,,8.094581609,E,,SE,WSW,30,32,25.20152916,,1029.12,1019.36,4.133812722,3.705932297,27.5,35.96,0,3.4
2014/2/23,Katherine,26.3,44.72,2,,ENE,,ESE,E,33,,56.63360067,95.26622084,1016.352,,0.8,3.705932297,37.9,26.51988214,0,2
,,16.1,45.44,18,12.42,S,87,E,S,6,10,,58.10183077,1015.12,1008.536,,0.1,39.07,,0,
2012/11/26,,,44.84,5.389920928,,NNE,52,,,51,5,28.75498756,,1021.28,1013.816,4.133812722,3.705932297,,42.68,0,3.3
2011/5/4,NorahHead,14.9,,5.389920928,8.094581609,,62,NW,NE,-5,1,70.020821,86.55399033,,1023.672,4.133812722,,24.9,25.32,0,2.8
,Canberra,7.4,,2.4,5.38,,54.38314977,,WNW,20,,74.02653123,78.44144237,,1016.28,5.6,,24.64,22.1,0,3.8
2010/1/24,,,38.12,4.8,8.74,SE,,W,SSE,,33,45.26710956,110.5552115,1017.584,1008.712,6.4,0.1,24.51,33.44,0,2.9
,Cairns,,41.84,,8.094581609,S,9,S,S,,52,90.61364711,79.38108413,1009.856,,1.6,,38.68,35.4,1,4.4
2012/9/25,,12.05,31.28,,5.46,,90,N,N,47,40,39.52967249,,1013.44,1002.816,6.4,4.5,23.99,25.88,0,
2015/6/13,Albury,,26.36,5.389920928,8.094581609,SSE,17,,SE,11,45,74.04882636,102.7640674,,1022.528,5.6,,15.54,20.7,0,1.4
2016/5/17,,12.35,24.44,5.389920928,8.094581609,S,52,SW,S,9,43,,81.1193008,1034.16,1026.136,4.133812722,,22.69,18.18,0,3.1
2015/8/7,GoldCoast,14.75,29,5.389920928,8.094581609,WNW,57,,ENE,5,,,57.85088302,1019.712,1013.024,4.133812722,,24.64,23.22,0,2.9
2016/10/29,Woomera,34.85,56.6,34,10.34,S,92,N,,47,48,1.759504252,62.75017244,1014.672,1009.592,0.8,4.5,45.96,55.28,0,2.7
2014/2/6,AliceSprings,17.75,43.88,27.2,,SE,67,ESE,,58,62,8.560265115,,1017.024,,,1.2,36.08,,0,
,Albany,,29.6,5.389920928,8.094581609,,30.38314977,WSW,,39,7.43587904,58.41431279,115.906038,1016.352,1012.056,7.2,3.705932297,29.06,26.51988214,0,2.4
2017/1/2,PerthAirport,21.65,,,11.62,E,52,,WSW,52,27,38.77854162,72.35471096,1014.672,,0.8,-1,31.14,,0,
2009/5/1,,11.9,27.08,5.389920928,8.094581609,,46,SW,SSE,19,51,71.21226627,65.19279781,1028.224,1021.032,4.133812722,3.705932297,25.68,,0,1.5
,PerthAirport,14.6,37.76,14.4,12.26,W,46,SSW,WSW,54,67,44.01316457,74.89745549,1019.152,1011.616,,2.3,30.62,,0,3
2015/6/28,GoldCoast,17.3,32.96,5.389920928,8.094581609,,17,SW,NE,30,39,66.70663861,76.37861258,1029.008,,4.133812722,,29.58,,0,
2014/1/25,MountGinini,-7.6,6.32,5.389920928,8.094581609,,80,ESE,ESE,53,44,98.62746045,47.34212969,1020.198382,1013.610038,,3.705932297,25.11141856,-3.24,0,
,,3.65,29.12,5.389920928,8.094581609,SSE,21,SSE,SSE,29,35,44.71334088,84.01226039,1028.896,,4.133812722,3.705932297,22.56,23.92,0,4
2010/8/25,,8,31.28,8.4,11.78,SW,69,SW,W,50,50,,,1016.688,1011.968,4.8,,23.08,24.9,0,3.7
2012/11/25,Bendigo,7.25,31.04,,8.094581609,SSE,59,SE,SE,22,4,45.25611511,,1023.52,,0.8,0.1,18.27,25.32,0,3.6
2010/9/24,MelbourneAirport,7.25,23.72,-3.2,4.82,SW,,SW,S,,,67.59440431,,1018.928,1014.872,4.8,6.7,19.05,16.36,1,3.3
2012/8/31,Katherine,30.8,45.92,,8.094581609,N,44,,SE,,,58.41431279,115.906038,1010.752,1004.664,5.6,3.705932297,,26.51988214,0,
2013/1/10,MelbourneAirport,,22.28,1.2,5.3,W,74,W,,13,13,53.5705869,82.13723513,,1014.96,2.4,6.7,,15.1,0,2.2
2011/9/1,,1.25,24.32,5.389920928,8.094581609,SSE,38,,,2,29,69.90736408,103.2077652,1025.088,1016.456,6.4,3.705932297,11.77,16.92,0,1.6
,,11.9,28.28,-0.4,,SSW,,W,SW,56,64,53.97785307,77.570498,1017.92,1015.136,4,5.6,23.99,19.02,0,0.7
2009/11/22,SalmonGums,20.9,,5.389920928,8.094581609,S,,SSW,S,55,29,65.61649896,87.49408528,1020.198382,,4.133812722,3.705932297,,24.76,0,3.6
2012/6/13,Bendigo,0.65,21.68,5.389920928,8.094581609,WNW,40,SW,WSW,10,-5,48.3134661,,1014.224,,,3.705932297,14.24,14.54,0,2.9
2015/6/12,Nhil,,45.2,5.389920928,8.094581609,SE,48,SE,NNW,16,49,22.35253058,110.9662375,1020.384,,4.133812722,3.705932297,,41.56,0,2.1
2016/8/23,,24.05,33.68,5.389920928,8.094581609,S,43,SSE,,15,28,65.48712245,76.03430366,1025.536,1018.744,4.133812722,3.705932297,32.83,,0,3.8
2009/8/1,Hobart,12.5,30.68,8,11.06,NW,54,NNW,NW,51,36,43.52104345,78.06257533,1008.288,1007.92,3.2,5.6,23.73,25.04,0,
,,,29.72,,8.094581609,ESE,38,E,ESE,44,46,26.72505542,79.24282656,,1015.928,,3.705932297,,24.48,0,
2012/6/25,,,24.56,5.389920928,8.094581609,WNW,58,,WNW,3,57,,95.54884613,1022.064,1014.52,7.2,7.8,18.53,18.46,0,2.8
2010/7/1,,26.9,,5.389920928,8.094581609,SW,25,S,SW,4,0,73.14648451,112.9996852,,1015.664,4.133812722,3.705932297,32.7,34.42,0,4
2012/4/22,CoffsHarbour,,37.88,5.389920928,8.094581609,NNE,30,NNE,NE,34,42,61.3095668,79.70278632,1019.936,1014.696,6.4,,35.3,,0,3.1
,Portland,16.1,31.88,3.6,,ENE,,ENE,SE,0,,69.47384976,94.49266663,,1012.584,6.4,3.4,24.51,27,0,2.7
2014/10/2,Albany,8.15,27.44,-1.2,9.38,,38.38314977,NE,NNE,-9,,42.97122963,86.85729301,1036.4,1024.728,,0.1,17.36,22.1,0,2.2
2016/12/31,Albany,11.6,21.56,3.2,5.94,,79.38314977,SSW,,16,21,80.00899659,,1030.688,1024.64,,5.6,19.44,12.3,1,
2015/6/19,Nuriootpa,8.9,32.6,7.6,10.58,WNW,29,WNW,WNW,13,,40.80744417,76.17194189,1007.616,1003.872,2.4,2.3,26.33,28.82,0,1.1
2011/8/19,Nuriootpa,9.5,,11.6,11.14,NE,44,NNW,N,17,37,14.06477832,101.1908666,,1017.072,,,24.64,,0,2.8
2017/3/2,Uluru,29.9,,,8.094581609,E,69,E,S,,46,,64.3410929,1008.736,,,,45.44,51.36,0,1.8
,Penrith,15.95,,5.389920928,,,27,,SSW,22,23,59.07330213,80.21690025,,1013.610038,4.133812722,3.705932297,23.6,,1,3.2
2012/1/22,BadgerysCreek,,,5.389920928,8.094581609,NW,,,NW,15,15,,111.1880694,,1001.672,4.133812722,3.705932297,19.31,32.46,0,0.7
2011/7/20,NorahHead,,,5.389920928,8.094581609,SE,47,SSE,SSE,47,62,70.020821,86.55399033,,,4.133812722,,26.33,23.78,0,3.5
2013/1/21,,,39.56,7.6,8.094581609,ESE,66,ESE,ESE,27,38,55.689235,87.25864942,1020.832,1012.056,0.8,-1,,36.1,0,3.1
2013/10/25,Woomera,27.95,,10,3.38,E,66,ESE,ENE,,17,45.23310577,80.79395359,1018.144,1012.848,4.8,6.7,35.3,36.94,0,2.9
2011/9/15,Bendigo,-1,22.4,-1.2,8.094581609,S,,,SW,-13,51,59.10026798,113.8321651,1025.648,1018.656,1.6,2.3,14.76,15.52,0,3.8
2015/3/29,Albany,,25.64,-5.2,,,,WNW,WSW,13,,75.11103882,108.1725026,1026.096,1018.832,1.6,6.7,17.88,19.3,1,
2016/12/11,,20.15,,14.4,5.22,,68,S,,38,48,67.31614883,81.60107966,1009.52,1006.424,6.4,5.6,28.28,27.42,1,2.2
,Ballarat,4.85,26.24,5.389920928,8.094581609,SSE,78,SE,SSE,40,50,51.55690795,,1018.032,,3.2,3.705932297,18.4,20.7,0,
2014/6/24,Albury,15.5,38,5.389920928,8.094581609,SE,,,S,34,21,39.73600054,,1010.528,1006.688,7.2,3.705932297,27.63,34,0,1
,BadgerysCreek,,30.56,5.389920928,8.094581609,SW,76,SW,,27,66,43.82863455,116.0674228,1014.112,,4.133812722,3.705932297,,25.6,1,0
,Portland,2,,-1.6,10.34,,65,N,SW,7,49,72.9818381,102.1374576,1026.432,1017.6,4.133812722,3.705932297,,24.62,0,2.7
2015/8/20,,10.85,48.44,5.389920928,12.26,N,,,W,28,,0.554461262,54.98511472,1021.84,,0.8,-1,43.75,43.66,0,3.5
2015/7/20,Williamtown,,32,-2,4.82,WNW,30,NW,WNW,,40,71.9380454,,1015.344,1009.68,7.2,5.6,26.07,26.86,0,7.4
2012/9/20,Albury,-1.45,28.64,5.389920928,8.094581609,N,22,SSE,N,7,24,,132.9216235,1028.672,1018.128,4.133812722,3.705932297,12.16,23.78,0,1.7
2017/4/3,Sydney,13.7,29.36,0,9.38,,,,E,2,-4,,97.91213179,,1017.248,1.6,0.1,22.56,22.52,0,0.9
2015/8/29,Cairns,18.2,,6.4,,ESE,74,,ESE,55,16,,,1020.496,1013.024,,5.6,32.96,31.06,0,2
2009/9/23,,15.8,34.4,6.4,8.1,NE,,ENE,ENE,19,19,36.23669852,106.5166722,1026.992,1018.568,6.4,,,29.8,0,2.9
2017/4/27,Nuriootpa,,27.44,5.389920928,8.094581609,,21,ESE,SE,33,27,48.69660831,,,1013.816,4.133812722,3.705932297,21.13,21.26,0,0.3
2011/11/20,Adelaide,10.55,30.44,,6.58,SSE,77,N,S,6,35,49.01440172,,1026.096,,4.133812722,3.705932297,20.22,25.74,1,
2016/1/29,Cobar,9.35,,12.8,8.094581609,SW,92,,SSW,66,51,,80.24849934,1022.624,1016.808,2.4,0.1,,21.4,0,
,Moree,14,42.68,5.389920928,8.094581609,,16,ENE,,16,12,25.59279775,88.3676598,1020.944,1013.816,4.133812722,3.705932297,28.54,39.18,0,1.5
2011/10/27,MelbourneAirport,6.35,29.12,4,,N,44,N,N,53,60,,,1020.608,1012.672,6.4,6.7,,22.52,0,3.1
,,30.8,41.48,,5.7,ENE,61,SE,,48,,68.15248944,91.17333753,1018.928,1012.056,5.6,6.7,37.9,36.24,0,3.5
2010/8/13,Nuriootpa,26.45,45.56,15.6,10.74,WSW,30,N,WNW,,7,21.37723189,62.01180773,1006.384,1004.048,,4.5,38.16,42.82,0,
2016/6/19,Adelaide,,,34,9.86,,67,S,SW,12,44,49.94240611,80.98298876,1018.816,1015.312,4.133812722,3.705932297,25.68,25.18,0,1.6
2009/2/20,Witchcliffe,9.05,28.64,5.389920928,,SE,53,SE,SE,,60,47.23978927,,1023.968,1016.984,4.133812722,3.705932297,25.29,21.54,0,0.5
2014/10/30,,11.9,38.36,18,10.5,NE,,SSW,ENE,43,65,35.9939269,39.48077839,1019.712,,0.8,-1,,,0,3.4
,Watsonia,3.8,,-5.6,,SSW,2,,S,3,-13,71.26174103,122.4630791,,1020.152,1.6,0.1,12.42,16.92,0,2.2
2011/11/30,,18.8,31.04,,3.62,W,42,N,,,19,69.47384976,94.49266663,1022.288,1014.52,7.2,4.5,,,0,4
,Launceston,1.25,26.36,19.2,8.094581609,NW,83,NW,NNW,40,40,57.86240929,79.84919236,1013.216,1007.744,,3.705932297,18.4,,0,0.9
2013/4/23,Richmond,2.3,33.2,5.389920928,8.094581609,,,NNE,NNE,16,,,109.6386025,1017.136,,4.133812722,,,28.68,0,0.4
2016/8/21,Mildura,8.9,38.36,8.4,12.42,E,25,E,ESE,24,23,,87.53485697,1021.84,1015.312,1.6,0.1,25.03,33.02,0,2.8
2013/10/29,Portland,,40.4,3.6,5.3,S,17,NW,SW,25,42,,77.23887563,1015.344,1011.968,4.133812722,3.705932297,,34.98,0,2.7
2015/11/25,Tuggeranong,12.65,37.16,5.389920928,8.094581609,NE,22,ENE,,-11,,44.47791185,104.0378041,1021.168,1011.264,4.133812722,3.705932297,19.7,31.34,0,1.9
2009/3/29,WaggaWagga,28.55,,18,8.094581609,W,81,N,SSE,30,8,,55.7968421,1014.672,1010.912,2.4,,36.34,34.84,0,2.5
2014/11/3,WaggaWagga,-3.7,30.32,4.8,11.46,SW,28,N,,,53,27.21392014,102.6712533,1027.216,,1.6,0.1,16.45,24.76,0,2.6
2009/6/15,WaggaWagga,0.95,20.12,-2.8,9.38,W,27,WSW,W,-5,-2,78.16434227,102.3213072,1018.144,1012.76,2.4,0.1,12.81,,0,1.5
2016/5/1,Wollongong,22.85,32.36,5.389920928,8.094581609,NE,61,ENE,N,24,47,89.41036156,78.99425111,1012.768,1007.744,4.133812722,3.705932297,31.79,,0,0.9
2013/7/26,Mildura,,,,10.42,NNW,31,,W,-2,46,18.8156108,86.68556088,1019.04,1011.264,0.8,-1,17.62,,0,1.5
2011/10/17,NorahHead,20.75,34.28,5.389920928,,SE,29,SW,,,-4,118,,1014.336,1008.712,4.133812722,3.705932297,27.24,23.78,1,1.9
2013/5/17,Perth,,41,15.2,,SSW,,SSW,SSW,,,53.97785307,77.570498,1012.208,1007.48,1.6,0.1,,35.12,0,
2017/3/10,Adelaide,17.3,37.4,,8.094581609,SW,41,NNW,,26,27,30.46432914,,1015.344,1009.416,4.133812722,3.705932297,26.59,32.88,0,0.7
2013/11/2,,25.1,36.08,5.389920928,8.094581609,,,NNE,NE,28,20,84.66551223,82.08352711,1014,,4.133812722,3.705932297,32.57,28.96,0,1.5
2013/7/14,Adelaide,18.05,34.88,,7.7,SW,43,W,WSW,26,15,,90.1449049,,,4.133812722,3.705932297,26.72,30.64,0,0.3
2013/12/3,Canberra,11.6,33.8,-0.8,8.9,,,NNW,NW,23,48,42.67848295,124.2923529,1013.776,1010.472,6.4,3.705932297,23.73,,1,0.6
2011/9/2,,14.15,47.12,10,,,,ENE,ESE,-6,43,,55.03297216,1020.608,1012.056,1.6,0.1,,43.38,0,0
2010/8/27,Hobart,9.65,22.28,,,,37,SSW,WNW,-8,18,66.3033905,,1016.128,,6.4,5.6,17.36,14.54,0,2.1
2015/8/20,,-0.1,26.12,5.389920928,,,16,,NNW,6,48,,90.66558451,1020.198382,1013.610038,,3.705932297,18.14,20.56,0,0.9
2014/11/15,,,38.84,5.389920928,9.78,ENE,59,NNE,NNE,,28,34.0620052,87.19922423,,1014.784,4.133812722,3.705932297,,36.1,0,2.9
2014/1/8,Perth,11.9,41.12,12.8,11.86,ENE,57,E,ENE,30,11,17.54341534,78.13315149,1025.424,1016.104,1.6,0.1,28.8,,0,0.6
,,4.1,24.68,5.389920928,8.094581609,,56,NE,NNE,12,11,,,1026.544,1015.576,4.133812722,,15.02,19.58,0,2.9
2014/4/2,Albany,2,24.92,-3.6,8.094581609,,50.38314977,NNE,,,,58.31261684,114.4918818,1030.016,1019.272,1.6,3.705932297,17.23,26.51988214,0,1.2
2010/9/20,,13.25,27.2,,8.094581609,WSW,30,SW,,57,33,36.14487513,66.3271512,1017.36,,4.133812722,3.705932297,22.17,,0,3.6
2015/9/21,,15.35,31.04,9.6,,WSW,,,WSW,22,46,46.50147975,,1012.992,,5.6,3.4,28.41,24.48,0,3.8
2011/5/5,,26.15,41.96,14.8,,ENE,45,SE,E,1,9,54.09435866,71.9093393,1016.576,,2.4,1.2,38.68,37.78,0,2.3
,Perth,13.1,27.56,,8.74,W,55,W,W,,56,,56.91702106,1024.304,1018.656,1.6,6.7,24.51,19.16,1,5.6
2011/9/29,PerthAirport,10.7,31.4,,8.98,ENE,29,ENE,WNW,46,,,101.1152522,1021.728,1013.992,1.6,0.1,21,25.6,0,
2009/2/7,Adelaide,13.25,29.12,-0.8,,,,NNE,NNE,49,31,21.1784856,64.77853261,1029.904,1019.888,4.133812722,3.705932297,25.16,24.2,0,1.4
2013/9/12,Canberra,18.8,42.2,5.389920928,8.094581609,ENE,29,NNE,WSW,,44,26.21909133,109.2352548,1017.136,1011.528,4.133812722,3.705932297,,,0,2.8
2011/2/18,Mildura,14.15,38.6,10.8,12.26,,58,SE,S,25,,22.92917903,,1021.504,1013.904,1.6,-1,25.03,32.6,0,1.9
2008/12/29,Wollongong,14.15,29.6,5.389920928,8.094581609,,42,NNE,WSW,44,,46.77297204,89.32982365,1019.152,1012.232,,7.8,24.25,24.34,0,1.2
2017/4/4,PerthAirport,19.4,37.4,10.4,10.34,SSW,68,,SW,25,34,40.52778479,,1015.456,,3.2,1.2,33.61,32.6,0,0
,Wollongong,,30.32,,8.094581609,NE,,N,NE,17,38,72.72467323,58.16471964,,1016.808,,,27.24,23.36,0,2.9
,Richmond,0.95,28.28,,8.094581609,SE,,,,3,25,57.85637773,,1030.8,1021.296,4.133812722,3.705932297,18.66,,0,1.5
,SydneyAirport,25.85,48.2,6.8,,,,WNW,W,56,61,19.2055447,116.3983019,,1000.968,,6.7,34.39,,0,3.6
2015/7/13,Nuriootpa,-0.85,16.04,,1.7,,52,NW,NW,,,,41.67823693,1021.616,1014.96,7.2,7.8,15.93,,0,3.4
,,14.45,30.08,5.389920928,8.094581609,E,,,E,-4,39,,114.676383,1037.968,,4.133812722,,22.95,,0,0.2
2015/2/10,Nuriootpa,24.8,,14.8,,NE,23,ENE,NE,45,,20.0026318,78.97489449,1012.992,,1.6,,39.2,,0,1.4
2015/4/3,SalmonGums,7.85,23.12,5.389920928,,SE,33,SE,ESE,,,,85.38537057,1020.198382,,4.133812722,3.705932297,,17.34,0,2
2009/1/22,Townsville,13.4,34.16,,9.94,NE,24,W,,,,,83.37332297,1021.392,1014.872,0.8,0.1,29.45,28.96,0,2.8
2010/1/25,,6.8,22.04,4,,,,W,W,35,47,61.47465473,80.99115038,1015.12,1011.616,2.4,,,14.96,0,3.6
2013/5/22,Portland,5,21.56,,4.02,,31,N,,33,26,99.14487417,69.21188887,1010.528,1006.864,,4.5,,,0,5.5
2015/11/9,WaggaWagga,-4.9,,5.389920928,,SW,,,WSW,10,,68.33848999,118.5470638,,1022.968,,3.705932297,8,15.1,0,3.5
,Katherine,,46.4,10,8.094581609,ENE,30,ESE,ESE,22,,55.53327295,86.12415107,1014.112,1007.832,,3.705932297,37.25,26.51988214,0,1.4
2009/4/15,Melbourne,9.65,,5.2,11.78,SSW,27,,SSE,27,55,62.51700074,80.07596299,1029.344,,4.133812722,3.705932297,,22.8,0,3.8
2009/9/21,Albany,6.95,27.56,-0.4,6.58,,75.38314977,SW,NNW,5,1,,83.47791462,1026.768,1018.48,6.4,7.8,20.35,21.4,0,2.1
2014/1/13,Nuriootpa,,35.48,,,SE,51,ESE,E,49,,27.75074839,93.64818419,1022.96,1016.544,1.6,-1,22.95,29.66,0,0.6
2015/11/3,,5.75,38,7.2,10.74,N,44,N,,29,22,26.1098816,90.73491257,,1024.992,1.6,-1,27.24,34.7,0,1.8
2015/12/1,GoldCoast,,35,5.389920928,,NNE,27,WNW,NNE,,7,62.94109372,66.96882002,,,4.133812722,3.705932297,31.4,29.94,0,1.7
2010/3/7,Portland,15.5,,4.4,6.58,W,91,,WNW,42,,79.81089481,54.40276649,,,7.2,7.8,,22.8,0,
2017/2/26,PerthAirport,19.25,33.2,4,2.98,,82,ENE,W,40,47,,67.7813212,1011.76,1006.864,,7.8,27.37,28.26,0,
,,,19.04,5.389920928,8.094581609,NNW,58,,,8,64,83.73582669,109.1528417,1016.8,1005.456,4.133812722,3.705932297,,12.86,0,9
2009/6/21,Ballarat,10.1,,5.389920928,8.094581609,S,84,,SSW,39,46,69.37116832,123.9909175,1017.248,1011.88,6.4,7.8,,25.04,0,1.2
2010/6/3,Wollongong,16.55,28.76,,8.094581609,NNW,10,,NNE,6,,77.3858188,76.87204258,1029.12,1020.328,4.133812722,2.3,26.46,,0,
2012/5/3,Walpole,15.35,,5.389920928,8.094581609,,39,WNW,WSW,18,,,89.77461448,1010.864,1007.04,4.133812722,3.705932297,24.64,23.92,0,3
,AliceSprings,18.5,39.92,5.389920928,8.094581609,SE,71,SE,SSE,36,13,,59.36439147,1017.584,1010.736,4.133812722,3.705932297,33.35,35.54,0,0
2017/5/28,Cairns,28.85,40.76,,10.66,SE,23,,ESE,,,61.13762716,78.42804002,1015.344,1009.416,2.4,0.1,39.72,37.08,1,3.6
,SydneyAirport,14.3,34.4,4,10.26,W,49,W,W,,26,30.25539659,,1022.624,,1.6,0.1,28.15,,0,
2009/1/28,MelbourneAirport,17.75,33.56,10,9.22,,43,SW,ESE,19,54,43.67791271,97.61253931,1013.552,1010.648,6.4,1.2,24.38,28.26,0,1.1
2013/8/20,Newcastle,20.9,34.28,5.389920928,8.094581609,,,,,36,,54.98698137,82.32740176,1020.198382,,6.4,3.705932297,32.05,,0,
2012/8/26,Cairns,32.6,44.96,10,10.74,SE,56,,ESE,45,,58.71280883,86.24767038,1012.32,,,3.4,41.41,40.16,0,2.9
2010/5/1,,25.1,55.4,5.389920928,,WNW,,SE,N,-1,63,20.40539752,,1015.456,1006.6,4.133812722,3.705932297,39.07,,0,1.7
2011/11/16,Sydney,25.4,,5.6,10.82,ESE,17,,ESE,,,75.30685369,80.25563944,1015.904,1011.704,4.8,4.5,33.48,,0,
,GoldCoast,22.85,34.04,5.389920928,,,88,S,SSE,46,80,,76.47644729,,1015.576,4.133812722,3.705932297,31.4,28.68,0,1.6
2012/9/4,SalmonGums,27.2,44.96,,8.094581609,NNW,77,,SSW,,65,,28.87211414,,1013.610038,4.133812722,,,,0,3.5
2016/12/9,,20.45,28.16,,8.094581609,,74,S,S,7,,66.36516249,,1022.064,1018.392,7.2,7.8,25.81,20.28,0,3.5
2017/4/24,Woomera,6.35,,5.2,,SE,67,SE,SE,32,,,81.11408523,1030.912,,0.8,-1,,21.12,0,4
2016/11/27,,9.8,21.92,5.389920928,8.094581609,SSE,78,SSE,SE,59,62,,64.8408885,1031.808,1024.552,4.133812722,3.705932297,18.4,14.4,1,1.8
2010/11/17,,,36.68,5.389920928,8.094581609,ENE,30,NW,ESE,1,36,70.23018417,89.34238959,,1012.848,,0.1,30.75,33.86,0,1
2009/8/14,Newcastle,13.1,36.92,,8.094581609,,48.38314977,,,0,,57.05052541,99.28144801,1020.198382,1013.610038,,3.705932297,24.25,26.51988214,0,3.7
2013/12/8,SalmonGums,6.05,31.88,5.389920928,8.094581609,SSW,68,,SSE,38,12,49.04263759,97.36321661,1020.198382,1013.610038,4.133812722,3.705932297,23.73,26.72,0,0.1
2010/9/20,Richmond,20.3,37.16,5.389920928,8.094581609,E,,,,30,,62.58656794,123.1981267,1024.752,1015.752,4.133812722,3.705932297,27.63,32.04,0,0
2015/1/14,CoffsHarbour,,,5.389920928,8.094581609,S,15,,,,1,69.04181248,67.16277852,1021.616,1016.808,,3.705932297,30.36,,0,2.2
,Uluru,29.6,,5.389920928,8.094581609,NNW,46,E,,12,37,16.45475238,,,1002.288,4.133812722,,,,0,
,PerthAirport,9.05,26.12,,4.34,E,88,,,,,35.02286243,86.42323201,1037.184,1026.664,7.2,7.8,,21.12,0,3.3
2012/11/9,,,25.64,,8.094581609,NNE,81,ENE,NE,52,,101.9265554,69.27490599,1005.152,1000.352,7.2,7.8,23.34,19.3,1,6.4
2014/12/25,Albany,21.05,33.44,2.4,11.62,,50.38314977,ENE,ENE,,,82.59845664,,1015.568,1009.944,6.4,5.6,30.75,27.7,0,
2009/5/15,AliceSprings,0.5,36.2,2.4,10.66,,42,ENE,ESE,1,25,9.090683757,62.85360527,1025.424,1015.576,0.8,1.2,,31.76,0,
2010/2/15,Sale,,27.92,3.2,3.78,SSE,6,SSE,SE,8,9,78.20465167,71.68015696,1022.064,1015.664,5.6,5.6,25.94,21.54,0,0.4
,Hobart,-0.55,21.08,-4.8,9.22,NW,47,NNW,SE,51,-7,58.3026954,92.39062045,1029.68,1023.496,,2.3,11.77,,0,2.9
